	XBN``````````````````````0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0.454765171,0.665344624,0.219994672,0.723498337,0.708805937,0.490469278,0.264964147,0.686151726,0.375090755,-0.742596958,-0.33176466,0.300530408,-0.612255434,-0.261283331,-0.656944623,-0.226939221,-0.346033255,-0.061673174,-0.268648451,0.261116261,0.457336504,-0.638867268,-0.186930379,-0.508870511,0.61535244,-0.639047605,-0.080271498,0.369542295,0.596039131,-0.240408082,0.228907743,-0.590233236,-0.725539865,0.351631558,-0.636462464,0.529574218,-0.490789275,0.330352002,0,1,1,0,0.25,1,0.25,0,0.25,0.25,0,0.25,0.75,1,0.75,0.75,0,0.25,0,1
-0.57017443,0.320885866,1.330659582,0.616061289,0.524825301,-0.444174567,1.313841504,0.478954446,-0.524095236,-0.669170836,0.851201218,1.048245705,-0.869286853,0.830761931,-0.223838082,0.947255022,0.63190921,-1.2777584,0.633092703,-0.990570771,-0.573305882,0.13961384,1.016962252,0.347797457,0.42090555,0.059373707,1.064119777,-0.763254265,-0.155007377,0.903641152,-0.954114266,-0.95414009,-0.92362966,-0.665913706,0.082464522,-0.361261251,-1.247772666,-0.857768788,1,0.75,0,0.25,0,0.75,0.25,0,0.25,0.25,1,0.25,0.25,0.25,0,0.75,0.75,0.25,0.25,0.75
1.743055822,0.702240551,-1.934841731,-0.038163764,0.281534303,1.79689411,-1.95453249,0.500103962,1.968761611,-0.055914303,-1.965164739,-2.008346309,1.132037707,-2.251791573,-0.877159264,-2.266693585,-2.081747531,2.142083695,-2.181364454,2.140242141,1.693598949,-1.242781582,-2.217154919,-1.744656309,0.713500817,-1.143066236,-2.343424632,2.043407295,1.389765633,-1.687207577,2.247832208,1.282215627,0.664855433,2.114980035,-1.193155411,1.698679716,1.490763993,2.014972519,0.25,0.75,0.75,0.25,1,1,1,0,1,1,1,1,1,0.75,0.75,1,0.75,0.75,0.25,0.75
1.891314712,0.946044455,-1.703971116,0.423542738,0.655729866,1.835787762,-1.642110876,0.765861979,1.826786163,-0.467594736,-2.055376246,-1.368214991,0.414344135,-2.096312707,-1.129508029,-2.132005217,-1.940504325,1.941639915,-1.868206416,2.10133579,1.889629348,-1.512068481,-2.107738561,-1.730831242,0.848859388,-1.432262805,-2.050390907,2.053251238,1.572463093,-1.88352096,2.141065599,0.594704573,0.093702627,2.02052073,-1.458050089,1.779000292,1.098323369,2.042065199,0,0.25,1,0.75,0.75,1,0.75,0,0.75,0.75,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.75
-0.561969503,-0.326326371,-0.010902363,-0.621378782,-0.493550615,-0.170749843,-0.09515374,-0.363500167,0.127127052,0.521216878,0.400689858,-0.875691701,1.016419847,-0.017443245,0.33213386,0.143067276,-0.099596929,-0.006558875,-0.419761301,-0.260662976,-0.506739761,0.508392209,0.106029295,0.063562855,-0.10894858,0.512703765,-0.204819954,-0.291520718,-0.35189858,0.657749096,-0.123543015,0.908341427,0.779995937,-0.015425856,0.520433159,-0.246626106,0.273628356,-0.284227734,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.75,1,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.75,1
-0.300331494,0.353795191,1.431613344,1.065351543,0.744618505,-0.605886315,1.581913732,0.540722253,-1.025273582,-0.927494568,0.678585097,2.177893154,-1.961188478,1.204799662,-0.262888019,1.135988722,1.080150898,-1.41530043,1.490595044,-0.923888888,-0.309596091,-0.084909027,1.157253602,0.609825509,0.169732409,-0.192978784,1.572350936,-0.769332462,-0.114049348,0.419035095,-1.123229772,-1.958089833,-1.607172198,-0.994985282,-0.160943742,-0.437317182,-1.574615894,-0.80179271,0.25,0.75,0.75,0.25,0.75,1,0.25,0.75,1,1,1,1,0.75,1,0,1,1,1,0,0.75
-0.670964056,-1.418686241,-0.409334363,-1.077129919,-1.241911385,-1.179718784,-0.394808014,-1.40451733,-1.367784202,1.236778145,0.486837342,0.554188457,0.088774956,0.920519594,1.367093586,0.618922789,1.222408731,0.027948922,1.370850046,-0.468732659,-0.684385623,1.059159349,0.522052325,1.365968804,-1.603954829,1.08715403,0.695924077,-0.742214685,-1.228128712,-0.114653351,-0.634781012,0.176753418,0.689355658,-1.102951658,1.113282321,-1.193022688,0.754737467,-0.608413064,0.25,1,0.75,0,0,1,0,0,0.25,0.75,0.75,0.25,0.25,1,0,1,1,0,1,1
1.962722295,0.943476955,-1.904133149,0.308684671,0.564374499,1.942186684,-1.95324318,0.728122781,1.986801762,-0.37605077,-2.164043999,-1.627293703,0.65528551,-2.284366421,-1.12824879,-2.305966953,-2.088965022,2.145161923,-1.982911824,2.274256383,1.967889285,-1.523501947,-2.287884005,-1.841028761,0.857446339,-1.44105538,-2.290629954,2.186149598,1.623938571,-1.931457675,2.329283946,0.837834978,0.288892273,2.191436295,-1.485620793,1.889751176,1.288783559,2.136951339,0,0.75,1,0.25,1,0.75,1,0.25,1,0.25,0.75,1,1,0.75,1,0.75,0.25,0.75,0.75,0.75
0.956080376,0.604552607,-0.73159392,0.318271554,0.453246353,0.979273932,-0.724147917,0.507196717,1.02626392,-0.356736422,-0.974179629,-0.767733865,0.220808675,-1.060015506,-0.67891396,-1.02497891,-1.036741894,0.912769692,-0.969198776,0.995111376,0.937928078,-0.835173504,-1.037641117,-0.963272174,0.560535302,-0.782823483,-1.028257836,1.013745215,0.865601094,-0.785330474,1.050155557,0.265151241,-0.001207555,1.05081086,-0.793437786,0.945829257,0.376884228,1.02315843,0.75,0.75,0.25,0.25,0.25,0,0.25,1,0.25,0,0,0.25,0,0,0,0.25,0.25,1,0.75,1
-0.542300221,-0.19428906,0.649346326,0.035925129,-0.064317207,-0.557952021,0.655179368,-0.107059622,-0.59028163,-0.011631179,0.628982248,0.592527727,-0.369627456,0.696325576,0.255529766,0.702739357,0.631466955,-0.707240702,0.677399476,-0.651300964,-0.530580589,0.379509309,0.71229678,0.542041493,-0.17799684,0.351000073,0.734768535,-0.637220898,-0.421150577,0.577841641,-0.700039999,-0.387610754,-0.236545672,-0.644707045,0.354324872,-0.521838102,-0.487803465,-0.657692438,0.25,1,0.75,0,0,0,0.25,1,0,0,0,0,0,0.25,0.75,0,0,0,0.75,0.75
-0.696674163,-0.289754014,0.708602874,-0.136825711,-0.176262842,-0.635731809,0.659964783,-0.151002684,-0.582703402,0.09026952,0.818471239,0.46422273,-0.084279833,0.708358995,0.335357613,0.749020124,0.651405559,-0.809043933,0.47455966,-0.818095557,-0.747761348,0.579643622,0.812295494,0.557488564,-0.152240604,0.518845577,0.743833735,-0.75243666,-0.544043685,0.805383277,-0.770979761,-0.145072593,-0.091856946,-0.672187133,0.497253652,-0.608604914,-0.427325175,-0.809847068,0,0.25,1,0.75,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0,0.75
-0.145947679,0.270109665,0.25823072,0.193851249,0.186819954,0.139296057,0.343040662,0.195091817,0.221024322,-0.168356314,0.102469751,-0.199412087,0.082980044,-0.009189087,-0.218161054,0.131825702,-0.16413289,-0.147181421,-0.165099875,-0.045724352,-0.040945508,-0.116081212,0.042041878,-0.216332246,0.276872241,-0.093009954,-0.048593337,-0.053771113,0.147477448,0.313893733,-0.092451808,0.039552339,-0.046352051,0.082382795,-0.074169228,0.127161349,-0.330096854,0.01317164,1,0.25,0,0.75,1,0.25,1,1,1,0.75,1,0.75,1,0.25,1,0.75,0,0.75,0.75,0.75
-0.677427629,0.336087742,1.463345829,0.620617386,0.526158785,-0.51239505,1.393032121,0.49788961,-0.576813459,-0.686481323,0.957285623,1.125751222,-0.874746512,0.932165075,-0.208704586,1.059405639,0.711517725,-1.416043266,0.688354776,-1.108888487,-0.682673377,0.21448183,1.134017345,0.389641404,0.438560818,0.105397609,1.174816101,-0.871461621,-0.212458899,1.059009358,-1.069479171,-1.033604251,-0.930861074,-0.7580918,0.133114527,-0.433235023,-1.347831839,-0.975390778,1,0,0,1,0.75,0.75,0.25,0.75,0.75,1,0.75,0.75,1,0.25,0.75,1,0.75,1,0.75,1
1.953800306,1.00377521,-1.742141997,0.398281163,0.691023853,1.932734855,-1.767749277,0.83335592,1.972246784,-0.450528304,-2.079107108,-1.544113898,0.553921924,-2.211102324,-1.169835859,-2.239794605,-2.062902476,2.011254542,-2.017634333,2.128727341,1.908772291,-1.523001922,-2.177296531,-1.832964715,0.959009969,-1.455634884,-2.182484323,2.130212462,1.618497868,-1.839847532,2.21740812,0.732942948,0.141529913,2.11838426,-1.497618741,1.866628492,1.157176639,2.087921247,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,0.75,1,0.75,0.75,0.25,0.75,0.75,0.25,1,0.75,1
-0.137604269,1.150459798,2.046052228,1.833489974,1.574420001,-0.173141695,2.210309685,1.355819486,-0.591971211,-1.738787019,0.686216078,2.373378165,-2.405960317,1.074200557,-1.00433786,1.129648073,0.725500104,-1.807865453,1.105634224,-1.012191654,-0.098559538,-0.578448695,1.22162989,0.106527149,1.037753893,-0.729213529,1.604238973,-0.655569966,0.435982472,0.630264566,-1.144217532,-2.481785837,-2.276254753,-0.717285871,-0.701287161,0.014047232,-2.357157023,-0.773315919,1,0,0,1,1,0.75,1,1,1,0,0,0,0,0.75,1,0,0.25,1,1,0.75
0.730900296,0.688599274,-0.193292727,0.61577616,0.648193853,0.714831433,-0.128434975,0.687328724,0.633339486,-0.611579104,-0.666436377,0.042203186,-0.395267015,-0.609093356,-0.715711636,-0.608087675,-0.63216037,0.353833344,-0.485227464,0.59009239,0.748313488,-0.748520283,-0.569323901,-0.703026534,0.644976495,-0.77664031,-0.448551854,0.676573443,0.755149113,-0.593188253,0.611713889,-0.389767553,-0.513439693,0.67406621,-0.783345775,0.746660874,-0.16898837,0.633227876,0.25,0.75,0.75,0.25,0.75,1,0.75,0.75,1,0.75,0.25,0.25,1,0.75,0.75,0.25,0.75,1,0,1
2.13066319,1.030431606,-1.899359283,0.489963144,0.739402164,2.002912654,-1.841616411,0.846006727,1.966179827,-0.488674531,-2.295500909,-1.359452338,0.338031415,-2.28485453,-1.236191817,-2.355730534,-2.084330906,2.152007493,-1.904934369,2.344813443,2.11303843,-1.689801117,-2.318675928,-1.87369139,0.911300008,-1.60050621,-2.230928865,2.283318824,1.722721268,-2.202090265,2.372084264,0.597069593,0.041777847,2.194566311,-1.640398293,1.950677911,1.214777808,2.263432014,0.25,1,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.75,0.75
-1.497905665,-1.247460839,-0.024895748,-1.850228285,-1.534145249,-0.854239105,-0.534004365,-1.189905939,-0.158916888,1.455420954,1.224623528,-1.812231617,2.463151371,0.254247311,1.282952875,0.454205639,0.255967232,-0.23672614,-0.666121485,-0.885984383,-1.571427369,1.60487593,0.580707202,0.650931031,-0.649150502,1.645744691,-0.175428425,-0.949394336,-1.29348106,1.618868947,-0.52680968,2.319349774,2.012089963,-0.436261108,1.577795783,-1.048997955,0.934376867,-1.034041505,0.25,0.25,0.75,0.75,0.25,1,0.25,0.25,0.75,1,1,0.75,0.75,1,0,1,1,0.25,0.75,0.75
1.147119346,0.165499704,-1.276043096,0.032788569,0.062643049,0.791493857,-1.189295896,0.052995898,0.606480951,0.064143472,-1.276051791,-0.357068176,-0.017717673,-0.988256208,-0.291786864,-1.167931223,-0.746980537,1.285363538,-0.504995175,1.303900753,1.118318533,-0.700617389,-1.206707052,-0.625336385,-0.058982098,-0.669691327,-0.989832666,1.127914482,0.645681396,-1.481650552,1.193982902,0.156832291,0.107973707,0.885826236,-0.681619359,0.778220357,0.884539472,1.152557919,0,0.25,1,0.75,0.75,1,0.75,0.25,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,0.75,0.25,0.75
1.684232841,0.895757704,-1.446138734,0.451116505,0.652504055,1.640865323,-1.3430474,0.701932594,1.649753088,-0.47100772,-1.732293046,-1.296784532,0.384353848,-1.806110395,-1.011639638,-1.842838483,-1.73002748,1.671644845,-1.650788583,1.764530545,1.617450519,-1.385330447,-1.834245424,-1.551224281,0.753306814,-1.269071215,-1.796833201,1.787921351,1.401392096,-1.529708932,1.800065184,0.519013891,0.072637189,1.724012089,-1.299210439,1.544785386,0.889302984,1.860950891,0.25,0.75,0.75,0.25,0.75,0,1,0.25,1,0,0.25,0.75,0.75,0,1,0,0.75,0.75,0.25,0.75
-0.431632864,-0.050083261,0.287043459,-0.132064871,-0.12469861,-0.175782936,0.377547717,-0.117281815,-0.009954907,0.14325771,0.36392842,-0.230981829,0.363440823,0.180238242,0.103015751,0.325615744,0.060908037,-0.279968928,-0.053598521,-0.310045745,-0.342607595,0.240802093,0.255146604,0.070622266,0.025412936,0.251419878,0.082663223,-0.316744873,-0.178356091,0.578212273,-0.288980076,0.23658113,0.254133606,-0.156906774,0.285801267,-0.197523473,-0.165518936,-0.289767789,0.75,0.25,0.25,0.75,0.25,0.25,0.25,1,0.75,0.25,0.25,0.25,0.75,0,0.75,0.25,0.75,1,0.75,0.75
0.01784685,0.320776441,0.850026283,0.853673048,0.630701284,-0.316336202,1.030500574,0.428683872,-0.707290738,-0.70380298,0.260151803,1.637364984,-1.571755844,0.750205636,-0.264145286,0.648212629,0.698830314,-0.830660537,1.106382712,-0.48278713,0.005834742,-0.226582924,0.645585139,0.339099807,0.088764584,-0.307536649,1.050646622,-0.366326999,0.043791766,-0.001358515,-0.628040784,-1.522405219,-1.241582189,-0.61513528,-0.264599463,-0.172928894,-1.055409517,-0.408875874,1,0,0,1,0.75,0.25,0.25,1,0,0.75,0.75,0.25,0,0,1,0,0.75,0.25,0.25,0.75
-0.65709799,-0.016517895,0.993227537,0.243337867,0.148440086,-0.585569623,0.969024708,0.107595768,-0.613397846,-0.298250024,0.834067938,0.81902451,-0.542085356,0.830362131,0.101704992,0.902837623,0.686989568,-1.051838228,0.561969975,-0.926441279,-0.658830747,0.382037504,0.93964038,0.477693237,0.06816631,0.29550817,0.961137857,-0.794307592,-0.38790134,0.841529071,-0.891490479,-0.5982815,-0.483908274,-0.728770502,0.308492547,-0.528199477,-0.84499553,-0.852396123,0,0.75,1,0.25,0.25,0,0,0.25,0,0.25,0.25,0,0.25,0.75,1,0.25,0.25,0,1,1
-0.071791313,0.219237821,0.23457277,0.117013165,0.178840137,0.089005225,0.163989178,0.238385258,0.189565602,-0.203541933,0.092939693,-0.131258237,0.097116705,-0.061943624,-0.192553086,0.011272326,-0.151927379,-0.149015477,-0.227988999,-0.086569354,-0.057265285,-0.054067108,0.04947454,-0.188508401,0.29535437,-0.068147542,-0.030385286,-0.022231706,0.114901633,0.26422876,-0.015995653,0.039316442,-0.060398473,0.119883414,-0.064368334,0.103834198,-0.244578317,-0.063324545,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.75,0.75,1,0.75,0,1
-0.383967914,0.22942297,0.877150237,0.372610948,0.3270941,-0.248034622,0.79509248,0.348260206,-0.288356293,-0.45139876,0.565791541,0.635593664,-0.497701708,0.495012407,-0.164673393,0.585164409,0.372841445,-0.821344902,0.368073838,-0.626094411,-0.390989039,0.114330079,0.646307014,0.171566161,0.332750129,0.04746325,0.651722982,-0.483220085,-0.088300985,0.668423667,-0.58290789,-0.550458994,-0.579927502,-0.387412957,0.043819071,-0.208901415,-0.782495203,-0.566752766,0,1,1,0,0,0.25,0,0,0,0.75,0.25,0,0,0.75,0,0.25,0,0,0,0.75
-0.990672285,-0.713130813,0.469964894,-0.742512358,-0.716766629,-0.822793719,0.29128429,-0.608083852,-0.606270569,0.583604707,0.982254828,-0.112516428,0.63626821,0.693713232,0.772595788,0.738676307,0.671239663,-0.646825893,0.343201461,-0.896259792,-1.048330911,0.995348513,0.808755776,0.732631358,-0.460875551,0.955457733,0.565760068,-0.897298831,-0.894760523,1.033957117,-0.769755169,0.578136759,0.618552002,-0.729218958,0.931862259,-0.870274984,0.009512599,-0.951340133,0.75,0.25,0.25,0.75,0.25,1,0,0.25,0.25,1,0.75,0.75,0.25,1,0,1,0.25,0.75,0.75,1
-0.139764287,0.9792465,1.889474629,1.637809907,1.371076134,-0.2540649,2.040172322,1.194899584,-0.659719554,-1.557870557,0.666015153,2.268248477,-2.271891507,1.069524614,-0.841329944,1.111305421,0.787118939,-1.703715685,1.164866309,-0.99673657,-0.141525847,-0.478793518,1.182583405,0.191716002,0.845539075,-0.620906777,1.585389722,-0.660781153,0.318076841,0.581163841,-1.113579126,-2.35380844,-2.104294486,-0.762496992,-0.574238335,-0.063759264,-2.142006003,-0.778210247,0.75,1,0.75,0,0,0.25,0,0,0.25,1,0.75,1,0.75,1,0,0.75,0,0,0,0.75
-0.141134987,0.707762717,1.256075314,1.08035654,0.912315693,-0.086742549,1.38899338,0.811213778,-0.338778966,-1.038413023,0.452876526,1.367585621,-1.380872015,0.65179692,-0.611107072,0.737329997,0.429266858,-1.089154987,0.667000929,-0.628954938,-0.104512938,-0.312623055,0.743053763,0.041772658,0.634718869,-0.416129779,0.963998349,-0.430363469,0.246574656,0.470332329,-0.71377164,-1.455586559,-1.331091959,-0.432345339,-0.383827282,-0.002235263,-1.451469728,-0.488457342,0.75,0,0.25,1,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.75,0.75,0.75
-0.248321079,0.844699053,1.907295147,1.556281526,1.279904196,-0.41925292,2.05101032,1.034829648,-0.875021418,-1.420569778,0.774653574,2.44766051,-2.322033998,1.222687914,-0.700528418,1.240732327,0.973751491,-1.768988796,1.359647372,-1.084001795,-0.25812515,-0.326542721,1.300314411,0.36777505,0.672520689,-0.495144562,1.736572563,-0.785374595,0.165989011,0.626001633,-1.244436858,-2.374299661,-2.086647917,-0.92677489,-0.45480586,-0.227622151,-2.13778941,-0.88956784,0,1,1,0,0,1,0,0,0,1,0.75,0,0,0.25,0,0.75,0.25,0.75,1,0.75
-0.485484853,-0.087643727,0.347726662,-0.092151706,-0.130074915,-0.252991697,0.456039046,-0.152969885,-0.146661776,0.14922573,0.406776052,-0.066559246,0.214963732,0.312430729,0.146112787,0.451851156,0.181373448,-0.333588069,0.18561402,-0.367433215,-0.354808077,0.270453101,0.329095601,0.16831222,-0.068196281,0.265004758,0.225973631,-0.397380233,-0.230184624,0.521015317,-0.405521508,0.124702517,0.172596184,-0.271806266,0.32316827,-0.251589622,-0.247289005,-0.326773629,1,0.75,0,0.25,0.75,0,0.75,1,0.75,0,0,0,0,0,0.75,0,1,0.25,1,1
1.062281222,0.929583306,-0.48123424,0.696014733,0.805388745,1.15389191,-0.429063805,0.840823694,1.113573937,-0.697354524,-1.002453369,-0.567516803,-0.106149974,-1.06259363,-0.968232181,-1.029123559,-1.123524249,0.735940629,-0.993360489,0.992199072,1.033006953,-1.076162909,-0.994786294,-1.129503973,0.865520262,-1.016971066,-0.961225651,1.090980894,1.080473958,-0.791537874,1.004477278,-0.078729004,-0.37029804,1.083481882,-1.026487487,1.094066334,0.061015054,1.086713067,0,1,1,0,1,0,1,1,0.75,0.25,0.25,0.25,0.75,0,1,0.25,0,1,0.25,0.75
0.508809551,0.633940964,0.068191518,0.579833775,0.601094246,0.544813005,0.057304375,0.621652445,0.470677797,-0.625565257,-0.371890999,0.087604459,-0.380010632,-0.396220378,-0.627165431,-0.332373813,-0.434367246,0.081960031,-0.3287004,0.308032653,0.473881235,-0.580945504,-0.312698346,-0.534853185,0.606889864,-0.600937949,-0.24579682,0.434563856,0.592141182,-0.290263867,0.341115902,-0.329358043,-0.537416032,0.472086796,-0.615082918,0.570496019,-0.324494557,0.362802272,0.75,0,0.25,1,0.75,1,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.25,1,0.75,0.75,0.75,0.75
-1.342976568,-1.194992715,-0.1075652,-1.720405366,-1.443934276,-0.792472155,-0.518934868,-1.163725447,-0.198007219,1.392866428,1.073855866,-1.612904351,2.201318255,0.246401217,1.220361498,0.415288108,0.260655761,-0.152306403,-0.516408945,-0.772228479,-1.398205049,1.484882598,0.499817729,0.649246806,-0.678799751,1.510364759,-0.152752022,-0.855681749,-1.207334373,1.361841928,-0.45755537,2.073704118,1.863424385,-0.41715122,1.455712893,-0.963243865,0.936686621,-0.912738697,0,0.25,1,0.75,0.25,1,0.25,0,0.75,1,1,1,0.75,1,0,1,0.75,0.25,1,1
0.954899385,-0.42705505,-1.580910572,-0.434282022,-0.471287864,0.33333201,-1.444517585,-0.567770872,0.159362852,0.625997227,-1.159736524,-0.404300449,0.157024157,-0.694244775,0.282277819,-1.015311841,-0.351007727,1.432276482,-0.149668597,1.177264323,0.882741532,-0.325034211,-1.112737908,-0.114809169,-0.767781356,-0.230077631,-0.854476751,0.910075479,0.182359676,-1.562040992,0.995809553,0.377905765,0.50352406,0.497645208,-0.231844264,0.331950397,1.356801246,1.054394409,1,0,0,1,0.25,0,0.75,0.75,0.75,0,0,0.25,0.25,0,0.25,0,0.75,0.25,1,0.75
1.941195655,1.1470556,-1.455138715,0.663723659,0.90118578,1.889784229,-1.394250211,0.976584087,1.874501954,-0.685974019,-1.962603573,-1.254640709,0.23574382,-2.046046302,-1.291167615,-2.077442971,-1.947667977,1.743357315,-1.845556815,1.997354506,1.868684059,-1.626193373,-2.002850549,-1.791322055,1.052663961,-1.547888092,-1.944659511,2.040353974,1.668240662,-1.787607623,2.037020305,0.438109156,-0.163460344,1.985588126,-1.575241849,1.836754856,0.824000074,1.991748292,1,0.25,0,0.75,1,1,1,0.75,1,1,1,1,1,0.75,1,1,1,1,0.25,0.75
-0.68141032,-0.36554017,0.203163436,-0.546320155,-0.490216202,-0.378560497,0.056524738,-0.378201069,-0.147788381,0.40726589,0.577046991,-0.507190587,0.734367757,0.255323971,0.407273286,0.374720035,0.204538434,-0.253771807,-0.101372845,-0.483979918,-0.634264888,0.593227671,0.364371424,0.288363154,-0.199877634,0.606163721,0.112949277,-0.492796308,-0.479860232,0.734310799,-0.37388894,0.638275005,0.593976091,-0.268081901,0.595671196,-0.424999045,0.078203846,-0.484756021,1,0,0,1,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,0.25,0.25,0,0.25,0.25,1,0.25,0.75
0.587717494,0.329032452,-0.55365704,0.069432756,0.187095142,0.636859539,-0.613136674,0.28439279,0.707570197,-0.131539304,-0.628063979,-0.656378229,0.335421221,-0.753182659,-0.399331714,-0.753387542,-0.71165011,0.632502662,-0.763045551,0.670664146,0.55157119,-0.453729976,-0.708853961,-0.640182035,0.350531277,-0.43548706,-0.744738186,0.666388908,0.51067297,-0.499688314,0.744115145,0.347301424,0.128892962,0.742379897,-0.453547692,0.59690199,0.377728687,0.638464395,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.75
-0.157368335,0.866856308,1.471138323,1.293225888,1.091215869,-0.058300517,1.605428331,0.998683536,-0.309378619,-1.227809629,0.500863658,1.49075642,-1.550310145,0.707319973,-0.774337398,0.81400628,0.416923489,-1.276928902,0.754162818,-0.728117634,-0.087697319,-0.447599335,0.832206029,-0.012192938,0.822799188,-0.513589882,1.069793286,-0.471456923,0.345626534,0.57740962,-0.807819019,-1.633599673,-1.53744771,-0.457671786,-0.495942542,0.053630787,-1.724310064,-0.523302888,0.75,0.25,0.25,0.75,1,0.75,0.75,1,0.75,0,0.25,0.75,0.75,0,0.25,1,0,1,0,0.75
1.673721842,0.823396736,-1.634239568,0.287095359,0.52751566,1.685023188,-1.556698773,0.60614024,1.704562042,-0.287397398,-1.863964652,-1.39744674,0.529401227,-1.929750262,-0.951265474,-1.953998715,-1.796351312,1.855328586,-1.705288124,1.958376562,1.696162304,-1.341653743,-1.967652503,-1.561269568,0.685428617,-1.253440835,-1.972103212,1.880725121,1.388165933,-1.676485914,1.97551019,0.726428187,0.219210395,1.838183371,-1.272340581,1.607400582,1.095869329,1.910301812,1,0,0.25,1,1,0.25,1,1,1,0.25,0.75,0.75,0.75,0.25,0.75,0.25,1,0.25,0.25,0.75
-0.320934341,1.019156894,2.191758762,1.753994237,1.477377355,-0.389364389,2.404210315,1.239554802,-0.81542972,-1.662661703,0.893040137,2.505577713,-2.430938762,1.288436823,-0.843707192,1.367091884,0.955478027,-1.991790506,1.331108032,-1.230651505,-0.322046867,-0.38940047,1.451443438,0.310386216,0.913357595,-0.561750989,1.828533579,-0.866902291,0.231418384,0.807823301,-1.350637732,-2.53782223,-2.284679551,-0.946991212,-0.499219761,-0.190406474,-2.409615886,-1.008243779,1,0.25,0,0.75,0,0.25,0,0,0,0,0,0.75,0,0,0.25,1,1,0.25,0,0.75
2.255892302,1.315229069,-1.714551668,0.774084005,1.018644203,2.159601798,-1.629657717,1.106142504,2.126948006,-0.784517798,-2.301729163,-1.416243344,0.217149296,-2.335963361,-1.479013132,-2.395641602,-2.226187367,2.051584821,-2.099241133,2.330610805,2.190261909,-1.884753074,-2.320009369,-2.041665081,1.169132968,-1.81246757,-2.251040398,2.353908305,1.919830505,-2.088824206,2.35359489,0.444137715,-0.169547149,2.265847301,-1.816991729,2.099482906,0.980054364,2.33068414,0.25,0.75,0.75,0.25,1,0.25,1,0.25,0.75,0.25,0.75,0.75,0.75,0.25,1,0,0.25,0.75,0.25,0.75
1.562497732,1.150156234,-0.801446391,0.955911255,1.03329217,1.47008232,-0.631389679,1.03262714,1.315317737,-0.897120048,-1.498927535,-0.414296086,-0.437052599,-1.367315771,-1.224806607,-1.403940764,-1.357323065,1.093133818,-1.046266138,1.431019075,1.546901386,-1.488696367,-1.379875543,-1.383165307,0.945299985,-1.431947628,-1.201145515,1.503192323,1.43274337,-1.394726032,1.397498221,-0.307083871,-0.63000766,1.40476331,-1.433344593,1.457709396,0.153836123,1.499042663,1,0,0,1,0.75,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0,0.75,0.25,1,0.25,0.25,0.75
-0.238156206,-1.680105699,-1.127837172,-1.226790462,-1.494870488,-1.146125502,-0.928561634,-1.766343619,-1.491349798,1.568686147,-0.057371653,0.695158933,-0.085557416,0.761583735,1.598462431,0.276262522,1.237723253,0.649621196,1.539636496,0.05498851,-0.276582306,0.938144376,0.091440778,1.439054079,-2.134814661,0.995130196,0.470628961,-0.388525805,-1.202031892,-0.951159597,-0.257548504,0.112459933,0.850433315,-1.038580466,1.017998776,-1.121457292,1.355605274,-0.175089993,0.25,0.75,0.75,0.25,0.75,0.25,0.75,1,0.75,0.25,0.75,0.25,0.75,0.25,1,0.25,0.75,1,0.75,1
1.178723143,0.733297091,-0.844903791,0.40841206,0.566251877,1.153433006,-0.869644424,0.64261481,1.130499264,-0.441809236,-1.19454828,-0.703477365,0.104050404,-1.242899371,-0.799588519,-1.263464462,-1.174679921,1.016484997,-1.162130799,1.212713322,1.149284108,-0.965458746,-1.193357716,-1.125622794,0.664642206,-0.948438463,-1.159112629,1.236398539,1.022461713,-1.061040618,1.25748671,0.232822092,-0.136062081,1.2254747,-0.984016071,1.12298417,0.473236021,1.159070593,1,0,0,1,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.25,0.75,0,0.75,0.25,1
